seq_id	clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads	filename	database_used	kingdom	phylum	class	order	family	genus	species	sgb	taxid	taxonomy	clean_relative_abundance
1000008.1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	2|1239|526524|526525|128827|1505663|1547	0.06792	0.00507	17762	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelatoclostridium	s__Erysipelatoclostridium_ramosum		1547	species	0.07731798569799
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_SGB106014	2|1239|186801|186802|186803|33042|	0.0651	0.00486	13221	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Coprococcus	s__Coprococcus_SGB106014			species	0.07410778664515999
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	2|1239|186801|186802|186803|841|360807	0.06391	0.00477	17939	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Roseburia	s__Roseburia_inulinivorans		360807	species	0.0727531281796
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bariatricus|s__Bariatricus_massiliensis	2|1239|186801|186802|186803|1924081|1745713	0.06083	0.00454	17181	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Bariatricus	s__Bariatricus_massiliensis		1745713	species	0.06924695332757
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes	2|1239|186801|186802|216572|459786|351091	0.05912	0.00442	14480	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Oscillibacter	s__Oscillibacter_valericigenes		351091	species	0.06730034326362
1000008.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB1567|s__GGB1567_SGB2154	2|976|200643|171549|2005473||	0.05772	0.00431	11437	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB1567	s__GGB1567_SGB2154			species	0.06570662742179
1000008.1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	2|1239|526524|526525|128827|61170|61171	0.05734	0.00428	15172	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Holdemania	s__Holdemania_filiformis		61171	species	0.06527404740758
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_longoviformis	2|1239|186801|186802|31979|420345|341220	0.05477	0.00409	18557	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Lactonifactor	s__Lactonifactor_longoviformis		341220	species	0.06234844046936
1000008.1	k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_obesiensis	2|1239|1737404|1737405|1570339|165779|1287640	0.05361	0.004	7269	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Peptoniphilaceae	g__Anaerococcus	s__Anaerococcus_obesiensis		1287640	species	0.06102793305754999
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum	2|1239|186801|186802|186803|1506553|1512	0.05235	0.00391	19103	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnoclostridium	s__Clostridium_symbiosum		1512	species	0.05959358879991
1000008.1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Amedibacterium|s__Amedibacterium_intestinale	2|1239|526524|526525|128827|2749267|2583452	0.05138	0.00384	9867	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Amedibacterium	s__Amedibacterium_intestinale		2583452	species	0.058489371395209995
1000008.1	k__Bacteria|p__Firmicutes|c__CFGB1380|o__OFGB1380|f__FGB1380|g__GGB3363|s__GGB3363_SGB4448	2|1239|||||	0.05121	0.00382	9184	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__CFGB1380	o__OFGB1380	f__FGB1380	g__GGB3363	s__GGB3363_SGB4448			species	0.05829584875727001
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	2|1239|186801|186802|186803|572511|33035	0.05022	0.00375	21616	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Blautia	s__Blautia_producta		33035	species	0.05716886398341
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3602|s__GGB3602_SGB66069	2|1239|186801|186802|186803||	0.05022	0.00375	10689	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB3602	s__GGB3602_SGB66069			species	0.05716886398341
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia_hejianensis	2|1239|186801|186802|186803|2944198|2763667	0.04925	0.00368	14327	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Wansuia	s__Wansuia_hejianensis		2763667	species	0.05606464657871
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_citroniae	2|1239|186801|186802|186803|2719313|358743	0.04667	0.00349	21928	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Enterocloster	s__Enterocloster_citroniae		358743	species	0.053127655955899994
1000008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	2|1239|91061|186826|1300|1301|28037	0.04626	0.00345	6725	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_mitis		28037	species	0.05266092488794
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_hominis	2|1239|186801|186802|186803|2719313|2763663	0.0455	0.0034	9683	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Enterocloster	s__Enterocloster_hominis		2763663	species	0.05179576485952
1000008.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Sodaliphilus|s__Sodaliphilus_pleomorphus	2|976|200643|171549|2005473|2815786|2606626	0.04273	0.00319	9662	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Sodaliphilus	s__Sodaliphilus_pleomorphus		2606626	species	0.04864248422961
1000008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri	2|1239|91061|186826|33958|1578|1596	0.04222	0.00315	6211	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_gasseri		1596	species	0.0480619163158
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus	2|1239|186801|186802|216572|2172004|2108523	0.04188	0.00313	8493	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Lawsonibacter	s__Lawsonibacter_asaccharolyticus		2108523	species	0.04767487103992
1000008.1	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	2|201174|84998|84999|84107|102106|74426	0.04178	0.00312	6768	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella_aerofaciens		74426	species	0.047561034194080004
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	2|1239|186801|186802|216572|2048137|1628085	0.04022	0.003	6957	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Agathobaculum	s__Agathobaculum_butyriciproducens		1628085	species	0.0457851793989
1000008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_rhamnosus	2|1239|91061|186826|33958|2759736|47715	0.03987	0.00298	8935	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus_rhamnosus		47715	species	0.04538675043844
1000008.1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae|g__Turicibacter|s__Turicibacter_sanguinis	2|1239|526524|526525|2810281|191303|154288	0.03893	0.00291	9202	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Turicibacteraceae	g__Turicibacter	s__Turicibacter_sanguinis		154288	species	0.044316684087489996
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Bianqueaceae|g__Bianquea|s__Bianquea_renquensis	2|1239|186801|186802|2944142|2944146|2763661	0.0366	0.00273	9735	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Bianqueaceae	g__Bianquea	s__Bianquea_renquensis		2763661	species	0.0416642855793
1000008.1	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	2|201174|1760|85006|1268|32207|43675	0.03616	0.0027	6175	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Actinobacteria	c__Actinomycetia	o__Micrococcales	f__Micrococcaceae	g__Rothia	s__Rothia_mucilaginosa		43675	species	0.041163403457579996
1000008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	2|1239|91061|186826|1300|1301|1343	0.03526	0.00263	5052	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_vestibularis		1343	species	0.04013887184498
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_leptum	2|1239|186801|186802|216572||1535	0.03393	0.00253	7715	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Oscillospiraceae_unclassified	s__Clostridium_leptum		1535	species	0.03862484179524
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_asparagiformis	2|1239|186801|186802|186803|2719313|333367	0.03253	0.00243	15451	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Enterocloster	s__Enterocloster_asparagiformis		333367	species	0.03703112595341
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3441|s__GGB3441_SGB4591	2|1239|186801|186802|186803||	0.03017	0.00225	6230	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB3441	s__GGB3441_SGB4591			species	0.03434457639146
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	2|1239|186801|186802|216572|1017280|106588	0.02849	0.00213	8930	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Pseudoflavonifractor	s__Pseudoflavonifractor_capillosus		106588	species	0.03243211738126
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_AF16_48	2|1239|186801|186802|186806|1730|2293104	0.02595	0.00194	5279	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Eubacteriaceae	g__Eubacterium	s__Eubacterium_sp_AF16_48		2293104	species	0.0295406614968
1000008.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_mirabilis	2|1224|1236|91347|1903414|583|584	0.02592	0.00194	7666	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__Proteus	s__Proteus_mirabilis		584	species	0.02950651044305
1000008.1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massilimicrobiota|s__Massilimicrobiota_timonensis	2|1239|526524|526525|128827|1924110|1776392	0.02553	0.00191	4984	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Massilimicrobiota	s__Massilimicrobiota_timonensis		1776392	species	0.02906254674425
1000008.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	2|1224|1236|91347|543|544|546	0.02441	0.00182	9418	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter	s__Citrobacter_freundii		546	species	0.027787574070780002
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis	2|1239|186801|186802|186803|2719313|358742	0.0235	0.00176	9842	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Enterocloster	s__Enterocloster_aldenensis		358742	species	0.026751658773590002
1000008.1	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14744	2|201174|84998|84999|84107|102106|	0.02274	0.0017	3850	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella_SGB14744			species	0.025886498745169996
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AT4	2|1239|186801|186802|31979|1485|1720194	0.02195	0.00164	4875	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp_AT4		1720194	species	0.024987187663000003
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_glycyrrhizinilyticus	2|1239|186801|186802|186803|2316020|342942	0.02114	0.00158	4538	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Mediterraneibacter	s__Mediterraneibacter_glycyrrhizinilyticus		342942	species	0.02406510921165
1000008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sobrinus	2|1239|91061|186826|1300|1301|1310	0.02021	0.00151	3192	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_sobrinus		1310	species	0.023006426545289997
1000008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	2|1239|91061|186826|1300|1301|1318	0.02002	0.00149	3151	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_parasanguinis		1318	species	0.02279013653818
1000008.1	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum|s__Varibaculum_cambriense	2|201174|1760|2037|2049|184869|184870	0.01994	0.00149	3150	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Actinobacteria	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Varibaculum	s__Varibaculum_cambriense		184870	species	0.022699067061510002
1000008.1	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	2|201174|1760|85004|31953|1678|1689	0.01776	0.00133	3326	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Actinobacteria	c__Actinomycetia	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	s__Bifidobacterium_dentium		1689	species	0.02021742382209
1000008.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_corporis	2|976|200643|171549|171552|838|28128	0.01731	0.00129	3309	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella_corporis		28128	species	0.019705158015780003
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	2|1239|186801|186802|186803|28050|28052	0.01607	0.0012	3255	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospira	s__Lachnospira_pectinoschiza		28052	species	0.0182935811273
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium_UC5_1_1D1	2|1239|186801||||1697794	0.01475	0.0011	2859	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__Clostridia_unclassified	s__Clostridia_bacterium_UC5_1_1D1		1697794	species	0.01679093476215
1000008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	2|1239|91061|186826|1300|1301|1302	0.01425	0.00106	2352	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_gordonii		1302	species	0.01622175053292
1000008.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	2|976|200643|171549|2005525|375288|46503	0.01409	0.00105	4756	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides_merdae		46503	species	0.01603961157957
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9237|s__GGB9237_SGB14179	2|1239|186801|186802|216572||	0.01299	0.00097	2420	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB9237	s__GGB9237_SGB14179			species	0.014787406275269999
1000008.1	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii	2|201174|1760|2037|2049|1654|1655	0.01266	0.00095	3108	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Actinobacteria	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	s__Actinomyces_naeslundii		1655	species	0.014411744683989999
1000008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus	2|1239|91061|186826|1300|1301|45634	0.01265	0.00094	1930	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_cristatus		45634	species	0.0144003609994
1000008.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_senegalensis	2|1239|186801|186802|216572|1924093|1673717	0.01214	0.00091	2354	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Anaeromassilibacillus	s__Anaeromassilibacillus_senegalensis		1673717	species	0.013819793085589999
1000008.1	k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB33586|s__GGB33586_SGB53517	2|1239|||||	0.01087	0.00081	2263	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__CFGB3038	o__OFGB3038	f__FGB3038	g__GGB33586	s__GGB33586_SGB53517			species	0.01237406514336
1000008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis	2|1239|91061|1385||1378|84135	0.01059	0.00079	1549	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillales_unclassified	g__Gemella	s__Gemella_sanguinis		84135	species	0.01205532197499
1000008.1	k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14924	2|1239|||||	0.01056	0.00079	2333	1000008.1_R1_kneaddata.fastq.gz	mpa_vJun23_CHOCOPhlAnSGB_202403	k__Bacteria	p__Firmicutes	c__CFGB75721	o__OFGB75721	f__FGB75721	g__GGB9524	s__GGB9524_SGB14924			species	0.012021170921239999
